859010830,859236394,225564
861390280,861639357,249077
863971082,864230000,258918
866449403,866673888,224485
868785040,869008192,223152
871136125,871360985,224860
873464665,873727848,263183
875896422,876119086,222664
878278128,878506483,228355
880613371,880848559,235188
883195630,883419547,223917
885492105,885733621,241516
887970802,888196159,225357
890433725,890644115,210390
892751853,892975555,223702
895168110,895399502,231392
897531150,897973692,442542
900077001,900301295,224294
902443215,902666799,223584
904741769,904968502,226733
907241538,907468500,226962
909571769,909792120,220351
911917034,912140195,223161
914451195,914669868,218673
916782971,917004769,221798
919179703,919406755,227052
921699995,921916234,216239
924038535,924269932,231397
926401009,926623510,222501
928726869,928948013,221144
931169724,931394372,224648
933549630,933752441,202811
935872449,936100824,228375
938344978,938568571,223593
940683806,940909448,225642
947383920,947523259,139339
949932676,950185462,252786
952450346,952680068,229722
954862261,955084381,222120
957279602,957507199,227597
959717197,959941744,224547
962181972,962405607,223635
964538391,964757589,219198
966937466,967158757,221291
969286541,969497290,210749
971663420,971881346,217926
974104815,974324548,219733
976460597,976682636,222039
978876318,979101527,225209
981230367,981415051,184684
983620052,983843483,223431
986022542,986243080,220538
988429244,988648244,219000
990862703,991090895,228192
993693346,993909502,216156
996682954,996902215,219261
999357376,999607500,250124
1812676,2026409,213733
4174123,4394414,220291
6522933,6740713,217780
8929267,9156052,226785
11352490,11569830,217340
13674732,13939207,264475
16024153,16247598,223445
18357635,18577090,219455
20649756,20866283,216527
23001257,23220047,218790
25468167,25695758,227591
27834730,28053132,218402
30197707,30417585,219878
32475575,32692319,216744
34849778,35111619,261841
37381582,37601134,219552
39781202,40000593,219391
42162584,42378668,216084
44486439,44702269,215830
46860573,47078356,217783
49153780,49370281,216501
51478518,51692940,214422
53857783,54073654,215871
56170603,56385071,214468
58879958,59100146,220188
61205520,61384637,179117
63552476,63770914,218438
65951809,66174632,222823
68281639,68467718,186079
70673263,70895868,222605
72988545,73211497,222952
75421274,75637993,216719
77792315,78011751,219436
80142258,80368265,226007
82536141,82751684,215543
84887540,85103913,216373
87253973,87472786,218813
89667408,89887518,220110
91999911,92228698,228787
94546113,94668508,122395
96805127,97024844,219717
99441685,99662195,220510
101835271,102053253,217982
728579739,728809407,229668
731076899,731295989,219090
733518054,733770541,252487
736029803,736247227,217424
738480763,738691882,211119
740984738,741272822,288084
743586598,743803904,217306
746045684,746260369,214685
748471351,748683998,212647
750970350,751187726,217376
753387138,753638749,251611
755852947,756073825,220878
758358662,758577897,219235
760772289,760989602,217313
763242252,763466943,224691
765690845,765885361,194516
768135891,768355380,219489
770619251,770836287,217036
773039590,773231052,191462
775472145,775693457,221312
777976582,778194597,218015
780427193,780643936,216743
782905845,783128541,222696
785423643,785639053,215410
787958685,788177494,218809
790469928,790594145,124217
792696220,792913935,217715
795051182,795264564,213382
797285749,797543709,257960
799601449,799815089,213640
801820402,802045081,224679
804176738,804405666,228928
806508852,806725620,216768
808736202,808950973,214771
810996642,811213322,216680
813293224,813521998,228774
815636223,815852137,215914
817885046,818043824,158778
820107530,820332579,225049
822420993,822680013,259020
824673618,824886611,212993
827125207,827337098,211891
829528211,829723464,195253
831930987,832139744,208757
834335366,834545097,209731
836718419,836929216,210797
839193789,839404642,210853
841549404,841766210,216806
843975897,844187121,211224
846563762,846790372,226610
849039948,849253576,213628
851538692,851751742,213050
853998704,854211616,212912
856391278,856750929,359651
859392769,859609369,216600
861855365,862068491,213126
864259426,864480743,221317
866772717,866988344,215627
869162736,869387343,224607
871671343,871887782,216439
874291671,874518608,226937
876720205,876931812,211607
879223594,879438623,215029
881818796,882131563,312767
884449469,884667036,217567
886950446,887170402,219956
889373696,889660900,287204
892236551,892451414,214863
894877799,895095958,218159
897869929,898132598,262669
900603023,901057236,454213
903603725,904090589,486864
906762981,906971380,208399
909306603,909521016,214413
911830596,912045530,214934
914349168,914564901,215733
916792669,917012698,220029
919317145,919535064,217919
922014787,922231556,216769
924483766,924700550,216784
926983847,927198598,214751
929643370,929858981,215611
932084454,932301905,217451
934556330,934775643,219313
937015660,937232415,216755
939505261,939723629,218368
942044842,942261179,216337
944508441,944726464,218023
947052801,947269703,216902
949495066,949667114,172048
951947907,952169638,221731
954465267,954686767,221500
956932353,957149628,217275
959447649,959667531,219882
962080811,962303052,222241
964550414,964769492,219078
967070264,967287523,217259
969544838,969685018,140180
971981869,972199699,217830
974430407,974648969,218562
