0,484770466,9359484770466
0,486446267,9359486446267
0,488089915,9359488089915
0,489718970,9359489718970
0,491399296,9359491399296
0,493004170,9359493004170
0,494773885,9359494773885
0,496351872,9359496351872
0,498029188,9359498029188
0,499598689,9359499598689
0,501161355,9359501161355
0,502930402,9359502930402
0,504462743,9359504462743
0,506000867,9359506000867
0,507491395,9359507491395
0,509044750,9359509044750
0,510587672,9359510587672
0,512145399,9359512145399
0,513694630,9359513694630
0,515231172,9359515231172
0,516819486,9359516819486
0,518433674,9359518433674
0,522000715,9359522000715
0,523442864,9359523442864
0,524839100,9359524839100
0,526539910,9359526539910
0,528048854,9359528048854
0,529416611,9359529416611
0,531073394,9359531073394
0,532879501,9359532879501
0,534440672,9359534440672
0,535856583,9359535856583
0,537341250,9359537341250
0,538835546,9359538835546
0,540276616,9359540276616
0,541885531,9359541885531
0,543361244,9359543361244
0,544787840,9359544787840
0,546275044,9359546275044
0,547717512,9359547717512
0,549336923,9359549336923
0,551007644,9359551007644
0,552501652,9359552501652
0,554071967,9359554071967
0,555526654,9359555526654
0,556991065,9359556991065
0,558625856,9359558625856
0,560114322,9359560114322
0,561652219,9359561652219
0,563111509,9359563111509
0,564593633,9359564593633
0,566211072,9359566211072
0,567796802,9359567796802
0,569249406,9359569249406
0,570735576,9359570735576
0,572228489,9359572228489
0,573783822,9359573783822
0,575311926,9359575311926
0,576806922,9359576806922
0,578343685,9359578343685
0,579806401,9359579806401
0,581298186,9359581298186
0,583427031,9359583427031
0,584863674,9359584863674
0,586945819,9359586945819
0,588472940,9359588472940
0,590324513,9359590324513
0,591740372,9359591740372
0,593337095,9359593337095
0,594927463,9359594927463
0,596284390,9359596284390
0,597763838,9359597763838
0,599233900,9359599233900
0,600630701,9359600630701
0,602076034,9359602076034
0,603535107,9359603535107
0,605032761,9359605032761
0,606636134,9359606636134
0,608196749,9359608196749
0,609724304,9359609724304
0,611207807,9359611207807
0,612697325,9359612697325
0,614223482,9359614223482
0,615703933,9359615703933
0,617209121,9359617209121
0,618934202,9359618934202
0,620570485,9359620570485
0,622293747,9359622293747
0,623783407,9359623783407
0,625296234,9359625296234
0,626859453,9359626859453
0,628341079,9359628341079
0,629835637,9359629835637
0,631417140,9359631417140
0,632858150,9359632858150
0,634332124,9359634332124
0,635774281,9359635774281
0,637392093,9359637392093
0,638896962,9359638896962
0,640323945,9359640323945
0,369819539,9494369819539
0,371364594,9494371364594
0,372849853,9494372849853
0,374426728,9494374426728
0,376144454,9494376144454
0,377781294,9494377781294
0,379301484,9494379301484
0,380795125,9494380795125
0,382533353,9494382533353
0,384042363,9494384042363
0,386003742,9494386003742
0,387508235,9494387508235
0,389000041,9494389000041
0,390531958,9494390531958
0,392902902,9494392902902
0,394473631,9494394473631
0,396031129,9494396031129
0,397665245,9494397665245
0,399232618,9494399232618
0,400795439,9494400795439
0,402397779,9494402397779
0,403967385,9494403967385
0,405507839,9494405507839
0,407104449,9494407104449
0,408660435,9494408660435
0,410282256,9494410282256
0,411857536,9494411857536
0,413414364,9494413414364
0,415036064,9494415036064
0,416611737,9494416611737
0,418165629,9494418165629
0,419823371,9494419823371
0,422419281,9494422419281
0,424450451,9494424450451
0,426083678,9494426083678
0,427680260,9494427680260
0,429260167,9494429260167
0,430804177,9494430804177
0,432196794,9494432196794
0,433614584,9494433614584
0,435060519,9494435060519
0,436522551,9494436522551
0,438006649,9494438006649
0,439608322,9494439608322
0,441053311,9494441053311
0,442505544,9494442505544
0,443961568,9494443961568
0,445381370,9494445381370
0,446893391,9494446893391
0,448324490,9494448324490
0,449846869,9494449846869
0,451249273,9494451249273
0,452705352,9494452705352
0,454243441,9494454243441
0,455738017,9494455738017
0,457141711,9494457141711
0,458717694,9494458717694
0,460103599,9494460103599
0,461489497,9494461489497
0,462999584,9494462999584
0,464439940,9494464439940
0,465956863,9494465956863
0,467433383,9494467433383
0,468902778,9494468902778
0,470456556,9494470456556
0,471945595,9494471945595
0,473386048,9494473386048
0,474831448,9494474831448
0,476323184,9494476323184
0,477852779,9494477852779
0,479330025,9494479330025
0,480785671,9494480785671
0,482340817,9494482340817
0,483808426,9494483808426
0,485244102,9494485244102
0,486706115,9494486706115
0,488179380,9494488179380
0,489721625,9494489721625
0,491094789,9494491094789
0,492636518,9494492636518
0,494575773,9494494575773
0,496451440,9494496451440
0,498589774,9494498589774
0,499985905,9494499985905
0,501408250,9494501408250
0,503006447,9494503006447
0,504396355,9494504396355
0,506230983,9494506230983
0,507622372,9494507622372
0,508957957,9494508957957
0,510458729,9494510458729
0,511809208,9494511809208
0,513205469,9494513205469
0,514709933,9494514709933
0,516055654,9494516055654
0,517492125,9494517492125
0,518951888,9494518951888
0,520366108,9494520366108
0,522119363,9494522119363
0,523537819,9494523537819
